annual_inc,bc_open_to_buy,bc_util,int_rate,loan_amnt,max_bal_bc,percent_bc_gt_75,total_bc_limit,total_rec_int,total_rev_hi_lim,emp_length_int,grade_label,application_type_Joint App,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_ 60 months,title_Car financing,title_Credit card refinancing,title_Debt consolidation,title_Green loan,title_Home buying,title_Home improvement,title_Major purchase,title_Medical expenses,title_Moving and relocation,title_Other,title_Vacation,verification_status_Source Verified,verification_status_Verified
40000,873,88.4,15.02,20000,6627,100,7500,478.43,7500,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
140000,3199,80.3,17.97,13500,11055,100,16200,386.57,30600,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,5655,37.2,19.92,10000,2862,33.3,9000,317.52,31400,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
165000,0,100,19.92,10000,5833,100,9900,319.29,31500,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
172000,6465,6.3,19.92,35000,331,0,6900,1117.55,6900,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75000,67700,27.3,16.14,10000,5218,5.3,93100,257.1,95600,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50000,3778,14.1,16.91,35000,622,0,4400,942.92,7200,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
150000,11796,36.9,13.56,6025,6629,0,18700,130.08,22000,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38000,2303,75.8,15.02,11000,2908,50,9500,263.14,19700,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92000,7935,20.7,13.56,30000,2065,0,10000,647.72,10300,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
91000,32113,27.7,14.47,20000,5756,42.9,44400,463.49,44400,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
108000,9976,55.7,13.56,10000,6552,33.3,22500,215.91,34100,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
75323,492,67.2,17.97,15000,580,0,1500,431.93,31400,5,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46000,71833,4.1,16.91,19000,1861,40,74900,514.77,82300,5,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
63000,2807,71.9,17.97,18000,5256,50,10000,518.33,31800,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
225000,971,87.7,16.14,16000,3243,66.7,7900,413.7,11100,3,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55000,3644,27.1,17.97,5000,1223,0,5000,143.18,16000,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150000,61040,10.1,14.47,35000,4611,0,67900,806.49,67900,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52000,13444,13.3,20.89,18000,1636,0,15500,571.48,22500,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,4270,77.8,18.94,15000,6036,57.1,19200,452.79,20500,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32000,3944,34.3,16.91,10000,1596,0,6000,269.41,7000,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
207505,8775,101,13.56,20000,11882,100,35100,434.28,47200,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
103000,1785,87.5,18.94,9000,4376,80,14300,271.67,16300,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24000,3636,77.7,14.47,12000,12664,100,16300,311.86,17800,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82000,2828,74.5,16.91,15000,4730,50,11100,404.11,36800,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60000,1275,44.6,16.91,15000,1025,0,2300,305.47,3900,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
83000,4232,34.9,16.14,35000,2139,0,6500,1019.9,7100,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50000,2709,43.6,16.14,12000,1810,0,4800,308.53,5700,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
90000,12196,73.3,15.02,32000,7885,46.2,45700,769.85,59400,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
41317,26427,37.4,15.02,20000,7593,25,42200,481.15,57100,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
65000,13776,26.3,16.14,5000,2738,20,18700,128.56,24100,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95000,15981,65.4,19.92,35000,11921,40,46200,1117.55,51400,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,3245,53.6,16.91,5000,2925,0,7000,134.7,12300,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50000,350,97.2,14.47,16000,8341,100,12500,370.8,28000,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
382000,1866,101.2,14.47,7900,73657,100,154200,182.04,154200,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
125000,5076,41.7,14.47,12000,3080,0,8700,276.52,20900,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60000,21499,51.8,19.92,30000,12575,28.6,44600,952.58,44600,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62000,951,77.4,20.89,20000,2837,50,4200,634.97,7200,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1101,83.8,15.02,15000,5699,100,6800,360.86,29600,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55000,25321,27.4,13.56,10000,4424,0,34900,217.14,35900,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,23714,15.3,18.94,40000,4286,0,28000,1424.63,38300,5,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
345073.2,514,99.2,18.94,14600,18150,100,66000,471.44,77500,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51000,3500,94,17.97,17225,3287,100,3500,496.01,18390,5,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
32000,27318,30.7,17.97,2800,6633,33.3,39400,84.19,53100,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
33000,65,98.9,15.02,27000,6035,100,6100,649.56,23000,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
52000,10948,49.3,17.97,25000,4086,60,21600,682.46,57200,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1375,45,16.14,8650,608,33.3,2500,222.39,10200,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000,22984,29.7,14.47,8000,2806,33.3,32700,171.77,32700,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82000,2017,81.5,16.91,4000,6946,66.7,10900,107.76,13800,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
121000,4993,55.4,15.02,12000,2767,60,11200,288.7,11200,5,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
53100,1768,71,15.02,8000,1940,50,6100,93.45,17800,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,31946,11,18.94,20000,2162,0,35900,607.1,41000,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
111000,11057,79.2,14.47,20000,19395,60,53200,439.37,65200,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
29800,1539,54.7,15.02,3125,1729,50,3400,74.75,9400,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
120000,13161,49.8,13.56,36000,4936,54.5,26200,781.7,53300,5,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
224000,22795,62.2,15.02,30475,21595,60,60300,729.01,60300,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
62000,18078,17.5,19.92,12000,1503,11.1,21900,383.16,52900,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
50000,23283,28.6,17.97,10000,3507,0,32600,286.35,49200,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35000,4014,42.7,15.02,5000,1779,0,7000,119.61,7000,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56000,128,96.9,19.92,17350,3972,100,4100,297.61,11100,5,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95000,3090,72.4,16.14,20000,3878,50,11200,517.13,25700,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
97000,5071,53.9,18.94,20000,5620,0,11000,607.1,15300,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
93000,245,97.6,20.89,15000,3869,100,10000,243.72,14100,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71000,4073,80.2,15.02,12800,5935,62.5,20600,307.94,28000,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
79000,11705,58.6,13.56,8000,12976,20,28300,172.72,35100,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100000,328,94.9,20.89,12500,2274,100,6400,317.06,6400,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68640,8268,55.3,15.02,8000,6032,0,18500,192.26,18500,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30000,20830,10.6,16.91,10000,1219,75,23300,269.41,24900,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
127000,56406,22.1,13.56,35000,9512,0,72400,408.68,236300,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
75000,12122,37.8,16.14,20000,3872,75,19500,517.13,38800,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,7638,66.8,16.91,35000,7739,33.3,23000,948.25,23000,1,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
125000,9110,49.4,16.91,21125,8242,0,18000,691.41,19100,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
78000,4720,65,14.47,16000,8422,40,23600,370.8,25100,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75000,6856,26.3,17.97,8000,1454,0,9300,229.07,12800,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
51500,215,94.3,20.89,15000,1977,100,3800,390.27,8000,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
175500,10965,79.7,16.91,13500,15010,60,54100,365.76,60100,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
98000,41938,24.6,19.92,10000,7486,33.3,55600,317.52,68000,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
224000,26440,13.9,18.94,24000,3122,0,30700,728.51,30700,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
70000,12664,43.2,20.89,13600,4038,12.5,22300,431.78,31400,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
58000,30114,29.5,16.91,16000,3555,50,42700,431.05,64700,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160000,2940,88,17.97,25000,6688,87.5,24400,669.98,24400,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,2989,70.4,15.02,16000,2829,33.3,10100,428.44,15700,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65776,1031,48.5,16.91,6000,969,0,2000,161.64,11600,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65000,9255,6.5,14.47,10000,277,0,9900,216.08,9900,4,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
139671,887,92.6,16.91,12800,5171,100,12000,326.08,38200,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
69500,9529,69.2,20.89,40000,6586,42.9,30900,1339.57,65200,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
88000,4779,62.7,16.14,18000,2374,75,12800,462.79,19300,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84000,4992,60.4,13.56,12000,7539,0,12600,259.09,12600,4,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25000,2329,75.5,20.89,26500,7171,100,9500,750.4,20500,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
45756,300,0,17.97,4000,0,0,300,114.54,1500,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
120000,8433,100,19.92,10000,14114,100,25300,317.52,25300,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30000,1811,74.5,13.56,5000,2678,50,7100,107.95,7100,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,2615,75.1,19.92,20000,4564,50,10500,638.6,11800,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
70000,8950,30.6,14.47,10000,1590,0,12900,230.43,19000,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,2785,42,16.14,3500,1786,50,4800,89.98,5200,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200000,7888,69.2,19.92,32700,5889,66.7,25600,1044.1,47000,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
45000,3969,80.1,16.14,16000,10767,50,19900,411.36,25800,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52500,0,101.7,16.91,1000,7119,100,7000,26.94,9000,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
151000,2910,94.8,20.89,14500,19431,100,56200,485.59,110100,5,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
104000,14187,70.5,14.47,35000,16503,50,48100,867.38,65600,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
107870,3528,55.3,20.89,28000,2741,20,7900,932.52,17500,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
55000,1076,81.4,19.92,20000,4724,100,5800,638.6,5800,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72000,35110,41.2,16.14,22800,12275,0,59700,589.52,62700,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
100000,4494,73,16.14,25000,11191,33.3,40450,646.4,65850,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
90000,5454,74.3,22.35,35000,8794,66.7,21200,1254.3,27400,3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
67000,4555,72.2,18.94,16200,3413,60,16400,542.88,25800,4,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
92000,9431,59.7,20.89,18000,6264,37.5,23400,602.81,42900,5,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
36150,600,0,13.56,1000,0,0,600,21.59,9600,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85000,30058,67.8,22.35,21000,12751,41.7,88100,273.79,96000,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90576,2632,94,17.97,11200,29148,85.7,44100,322.52,60600,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
25000,16929,36.6,16.91,10000,5127,0,26700,231.83,30800,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38000,1498,86,16.91,4200,4231,100,10700,113.15,40500,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86000,11351,19.5,15.02,21000,2005,0,14100,505.21,14100,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
75000,74,96.3,19.92,25000,1926,100,2000,798.24,22100,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
120000,3080,65,13.56,11000,5955,40,15400,238.85,55400,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
46000,90,99.1,19.92,5000,8960,100,10500,8.97,19400,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,11555,13.8,22.35,18000,1032,0,13400,667.42,22800,5,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
40000,3783,62.2,14.47,6200,6217,0,10000,142.87,18800,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180000,25749,41.6,17.97,35000,10550,20,44100,1007.86,61300,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
60000,1014,81.6,15.02,5000,4069,50,5500,120.77,13900,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50000,20036,15.1,17.97,5600,1427,80,23600,160.36,32500,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94700,4692,0.2,13.56,25000,8,0,4700,542.85,15900,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58500,3414,69,16.91,9500,3905,25,11000,14.46,26000,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,2543,69.4,18.94,3600,2270,33.3,8300,108.67,33200,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
96000,5661,80.5,16.14,30000,11008,50,29000,775.68,33300,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
115000,35108,0.5,15.02,35000,192,0,35300,837.25,46800,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35880,6050,73.2,18.94,20000,7056,50,22600,607.1,36700,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62000,35982,4.8,18.94,30000,1648,0,37800,910.64,37800,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,14681,40.8,13.56,13000,4403,25,24800,282.29,29500,5,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
63038,94,97.5,16.14,8000,1953,100,3700,205.69,6800,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40000,2002,82.4,14.47,10000,3963,75,11400,230.43,11400,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
80000,11329,61.6,14.47,15000,8885,25,29500,405.94,35200,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1100000,17402,60.2,15.02,13800,59038,75,145000,143.94,145000,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
340000,3191,83.5,18.94,8000,8066,66.7,19300,241.48,32000,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42000,7214,59.5,19.92,11500,10586,50,17800,367.19,20600,4,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
120000,8316,42.3,20.89,16200,2584,20,14400,542.53,21600,5,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,10440,5.1,17.97,15000,560,0,11000,432.4,11000,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
95000,19609,26,22.35,10000,3710,0,26500,358.37,57600,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
49000,968,65.4,16.91,15000,1832,0,2800,406.4,9000,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43000,14494,22.1,15.02,20500,2478,14.3,18600,490.39,27000,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52000,3771,46.1,18.94,4000,2214,25,7000,116.61,13600,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144000,6965,80.8,20.89,35000,7544,60,36200,1172.12,71200,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
60000,20149,30,16.91,8000,7705,0,28800,215.52,36600,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100000,6967,82.8,19.92,35000,8977,83.3,40500,846.41,54400,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
65000,2443,86.7,16.14,35000,9967,60,18400,904.97,19000,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
52000,116,91.7,19.92,5000,796,100,1400,158.77,1400,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35000,2042,49,17.97,10000,1129,50,4000,286.35,12700,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
99000,349,95.8,14.47,12000,4691,100,8300,210.57,17600,5,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
50000,24482,33.5,16.91,30000,7115,0,36800,812.79,79100,5,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
100000,1162,79.3,16.91,15000,2370,66.7,5600,375.93,11900,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130000,10724,67.1,16.91,4000,10017,22.2,32600,83.76,57300,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
93000,35265,18.4,13.56,35000,7730,0,43200,755.67,47500,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70000,10316,46.3,15.02,10000,2812,66.7,19200,240.58,23200,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56000,10928,67.7,17.97,16000,13544,28.6,33800,516.64,38100,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
70000,1631,90.3,16.91,2500,11062,66.7,16900,67.35,20500,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62000,3500,85.3,15.02,10000,6042,71.4,23800,239.22,32600,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
153830,375,93.5,19.92,3600,5049,100,5800,120.17,12100,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42000,206,99,16.91,11000,7428,100,21300,296.35,21900,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
160000,13380,84.7,13.56,30000,15076,77.8,87400,647.72,136800,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
650000,2947,91.6,15.02,20175,16519,75,43100,482.62,347600,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,7500,86,16.14,20000,6723,100,15000,517.72,15500,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
125000,21762,67.1,14.47,30000,13205,64.3,66100,691.3,74800,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,10404,13.3,13.56,5000,867,33.3,12000,124.9,21700,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188000,21743,42.8,17.97,26500,16204,0,38000,758.82,38000,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40000,399,82.7,18.94,20000,847,66.7,2300,593.18,12000,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
37300,3787,41.7,13.56,10000,862,33.3,6500,215.91,24300,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40000,0,100,16.91,10000,5386,100,7700,269.41,11400,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45000,1547,77.9,15.02,15000,3878,100,7000,358.82,7000,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
47000,2607,47.9,14.47,2000,2393,50,5000,46.08,8000,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65000,8381,24.5,14.47,5500,1653,12.5,11100,137.79,20000,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
68000,9010,13.4,14.47,20000,1371,16.7,10400,463.49,51400,5,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
110000,19824,24.3,13.56,12000,3483,33.3,26200,245.53,27200,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40332,1920,8.6,17.97,10000,180,0,2100,287.96,4900,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
26000,2380,4.8,20.89,5000,120,0,2500,166.52,5900,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150000,9618,52.1,20.89,32825,4479,0,15600,1099.28,23500,5,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90000,0,100.6,18.94,1000,19250,100,28400,30.19,28400,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81490.41,2243,85.7,18.94,18000,5659,80,15700,546.38,15700,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60000,4588,72.5,16.14,15000,7574,60,16700,387.84,26100,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
40000,3035,54,16.91,30000,3565,33.3,6600,615.52,9100,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
118000,2105,90.4,14.47,20000,12362,75,22000,460.86,29000,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160000,2155,94.2,18.94,10000,27339,100,37400,301.86,37400,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40000,41,99.3,20.89,6000,5959,100,6000,199.83,14000,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
96000,5244,84.2,17.97,25000,8113,75,33200,719.9,46000,5,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
100000,4087,69.7,14.47,25000,5794,40,13500,576.08,39700,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55000,22608,18.4,19.92,8400,3410,0,27700,266.72,41100,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
120000,10360,60.9,16.91,20000,8065,66.7,26500,541.86,26500,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
57000,3884,43.7,16.14,28000,1223,0,6900,686.31,21300,3,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15000,1143,81.9,16.91,6000,2412,66.7,6300,178.55,10600,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000,10661,18,14.47,24000,1623,25,13000,556.2,26200,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36000,102,98.9,16.91,5000,5278,100,9300,125.31,9300,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
